Date,High,Low,Open,Close,Volume,Adj Close
2019-02-04,7.173779010772705,6.703908920288086,6.765826225280762,7.100500106811523,71959989,7.100500106811523
2019-02-05,7.914336204528809,6.9551591873168945,7.060619831085205,7.819809913635254,96588397,7.819809913635254
2019-02-06,8.466517448425293,7.4058380126953125,7.863149166107178,8.086174011230469,118867601,8.086174011230469
2019-02-07,8.428265571594238,7.702507019042969,8.103446960449219,7.730325222015381,86056681,7.730325222015381
2019-02-08,8.828984260559082,7.652212142944336,7.780721187591553,8.575567245483398,103694036,8.575567245483398
2019-02-09,8.931648254394531,8.467872619628906,8.60171890258789,8.871356964111328,106420119,8.871356964111328
2019-02-10,9.337291717529297,8.856160163879395,8.856160163879395,9.211540222167969,125419865,9.211540222167969
2019-02-11,9.824777603149414,9.151556968688965,9.192380905151367,9.551809310913086,136029624,9.551809310913086
2019-02-12,9.748714447021484,8.980687141418457,9.533522605895996,9.341780662536621,123194872,9.341780662536621
2019-02-13,9.328229904174805,8.789260864257812,9.328229904174805,8.941073417663574,95068052,8.941073417663574
2019-02-14,9.067791938781738,8.460004806518555,8.929619789123535,8.782048225402832,72389547,8.782048225402832
2019-02-15,9.508628845214844,8.777353286743164,8.82160472869873,9.273832321166992,83961438,9.273832321166992
2019-02-16,9.3372220993042,9.078146934509277,9.317525863647461,9.129250526428223,65705040,9.129250526428223
2019-02-17,9.21916675567627,8.920140266418457,9.134309768676758,9.216046333312988,66977126,9.216046333312988
2019-02-18,9.744647979736328,9.179192543029785,9.215028762817383,9.634435653686523,79003060,9.634435653686523
2019-02-19,11.109811782836914,9.580958366394043,9.654717445373535,10.563077926635742,128091178,10.563077926635742
2019-02-20,11.323774337768555,10.522626876831055,10.522626876831055,10.966055870056152,118033473,10.966055870056152
2019-02-21,10.985795021057129,10.23424243927002,10.985795021057129,10.492892265319824,85754656,10.492892265319824
2019-02-22,10.98987865447998,10.433595657348633,10.4476957321167,10.837115287780762,82256314,10.837115287780762
2019-02-23,10.865764617919922,10.458561897277832,10.823094367980957,10.781801223754883,81628102,10.781801223754883
2019-02-24,11.085545539855957,9.623884201049805,10.79788875579834,10.113093376159668,113588899,10.113093376159668
2019-02-25,10.290169715881348,9.544574737548828,10.065573692321777,9.842012405395508,146043498,9.842012405395508
2019-02-26,9.874676704406738,9.45089054107666,9.822497367858887,9.521595001220703,88437694,9.521595001220703
2019-02-27,10.115608215332031,9.435871124267578,9.52086067199707,9.899131774902344,93800328,9.899131774902344
2019-02-28,10.549580574035645,9.894533157348633,9.91466236114502,10.365178108215332,100626963,10.365178108215332
2019-03-01,11.607488632202148,10.325634002685547,10.35693073272705,11.393217086791992,117838677,11.393217086791992
2019-03-02,11.915753364562988,10.960816383361816,11.384693145751953,11.869744300842285,120807894,11.869744300842285
2019-03-03,11.96497917175293,11.35206413269043,11.845305442810059,11.53790283203125,89868246,11.53790283203125
2019-03-04,11.599405288696289,11.07054328918457,11.538013458251953,11.545945167541504,89421231,11.545945167541504
2019-03-05,13.841443061828613,11.520387649536133,11.520387649536133,13.811966896057129,237026335,13.811966896057129
2019-03-06,14.55545711517334,13.1126708984375,13.750288009643555,14.517946243286133,191016822,14.517946243286133
2019-03-07,15.645142555236816,14.444202423095703,14.525312423706055,15.145886421203613,236520320,15.145886421203613
2019-03-08,15.322367668151855,13.761345863342285,15.226147651672363,14.366935729980469,227303083,14.366935729980469
2019-03-09,14.948982238769531,14.10533618927002,14.284603118896484,14.565878868103027,160640089,14.565878868103027
2019-03-10,14.602170944213867,14.07328987121582,14.566903114318848,14.494439125061035,140866074,14.494439125061035
2019-03-11,14.967264175415039,14.217392921447754,14.498400688171387,14.514413833618164,152327295,14.514413833618164
2019-03-12,15.50733757019043,14.324996948242188,14.495936393737793,15.40613079071045,169525508,15.40613079071045
2019-03-13,15.44845962524414,15.09764575958252,15.42757797241211,15.115123748779297,145402739,15.115123748779297
2019-03-14,15.231841087341309,14.748008728027344,15.119260787963867,15.051103591918945,137039682,15.051103591918945
2019-03-15,15.298234939575195,15.009156227111816,15.033138275146484,15.077101707458496,124146334,15.077101707458496
2019-03-16,16.160261154174805,15.021489143371582,15.052108764648438,16.11901092529297,143423670,16.11901092529297
2019-03-17,16.097116470336914,15.68274211883545,16.08924102783203,15.76114559173584,131687083,15.76114559173584
2019-03-18,15.941780090332031,15.404626846313477,15.754995346069336,15.682011604309082,132882167,15.682011604309082
2019-03-19,16.01011848449707,15.41341495513916,15.675785064697266,15.693594932556152,216950178,15.693594932556152
2019-03-20,15.723441123962402,15.178735733032227,15.692177772521973,15.280022621154785,136054765,15.280022621154785
2019-03-21,15.454046249389648,14.33874797821045,15.281806945800781,14.517393112182617,152779939,14.517393112182617
2019-03-22,15.318472862243652,14.39244556427002,14.495111465454102,15.266424179077148,149753510,15.266424179077148
2019-03-23,15.546730041503906,15.10373592376709,15.249810218811035,15.235995292663574,143128548,15.235995292663574
2019-03-24,17.377954483032227,14.915450096130371,15.241131782531738,17.285356521606445,314554203,17.285356521606445
2019-03-25,17.416223526000977,16.216285705566406,17.249006271362305,16.841007232666016,199413830,16.841007232666016
2019-03-26,16.827077865600586,15.778379440307617,16.758649826049805,16.335664749145508,186112032,16.335664749145508
2019-03-27,16.955209732055664,16.049110412597656,16.288694381713867,16.781343460083008,202275822,16.781343460083008
2019-03-28,16.912256240844727,16.61022186279297,16.77707862854004,16.805330276489258,189454288,16.805330276489258
2019-03-29,16.895767211914062,16.453279495239258,16.802631378173828,16.510141372680664,172002338,16.510141372680664
2019-03-30,17.24379539489746,16.066577911376953,16.492198944091797,16.932212829589844,182021376,16.932212829589844
2019-03-31,17.568340301513672,16.772443771362305,16.932212829589844,17.401670455932617,199990283,17.401670455932617
2019-04-01,18.058975219726562,17.291074752807617,17.4106388092041,17.950502395629883,202977286,17.950502395629883
2019-04-02,19.921142578125,17.69179344177246,17.96062469482422,19.789783477783203,264406306,19.789783477783203
2019-04-03,20.071714401245117,18.429637908935547,19.79978370666504,18.753063201904297,254862222,18.753063201904297
2019-04-04,19.545368194580078,18.447649002075195,18.743467330932617,19.142688751220703,214630296,19.142688751220703
2019-04-05,19.530912399291992,18.941455841064453,19.13921546936035,19.453466415405273,181774781,19.453466415405273
2019-04-06,19.474811553955078,18.892471313476562,19.460411071777344,19.115629196166992,155317547,19.115629196166992
2019-04-07,19.269763946533203,18.908727645874023,19.106430053710938,19.110271453857422,149525473,19.110271453857422
2019-04-08,19.090576171875,18.073280334472656,19.079069137573242,18.11370277404785,178255322,18.11370277404785
2019-04-09,18.644468307495117,17.32000160217285,18.11370277404785,18.4350528717041,203380139,18.4350528717041
2019-04-10,18.687946319580078,18.117265701293945,18.425514221191406,18.248579025268555,180291307,18.248579025268555
2019-04-11,18.28696632385254,16.589216232299805,18.27806854248047,17.70047950744629,159364357,17.70047950744629
2019-04-12,18.633878707885742,16.80915069580078,17.689149856567383,18.43427085876465,171773154,18.43427085876465
2019-04-13,18.719797134399414,18.150991439819336,18.43653678894043,18.719797134399414,167393154,18.719797134399414
2019-04-14,20.007793426513672,18.532438278198242,18.71337890625,19.492019653320312,189084742,19.492019653320312
2019-04-15,19.89594078063965,18.888896942138672,19.492019653320312,19.40242576599121,176699111,19.40242576599121
2019-04-16,19.8558349609375,18.7938175201416,19.387168884277344,19.827455520629883,174830782,19.827455520629883
2019-04-17,19.889503479003906,19.425251007080078,19.825439453125,19.603349685668945,186563033,19.603349685668945
2019-04-18,22.075721740722656,19.5364990234375,19.58857536315918,22.03847885131836,376729341,22.03847885131836
2019-04-19,24.801462173461914,21.316129684448242,22.02644920349121,24.47528076171875,397681147,24.47528076171875
2019-04-20,25.533409118652344,23.95988655090332,24.517478942871094,25.00752830505371,311312466,25.00752830505371
2019-04-21,24.991802215576172,22.789329528808594,24.991802215576172,24.193828582763672,281288778,24.193828582763672
2019-04-22,24.701053619384766,23.398412704467773,24.186973571777344,23.908109664916992,254544860,23.908109664916992
2019-04-23,24.74544334411621,22.6898136138916,23.9096736907959,22.87626075744629,264898474,22.87626075744629
2019-04-24,23.165353775024414,21.40784454345703,22.848100662231445,23.12906837463379,259839247,23.12906837463379
2019-04-25,23.530529022216797,21.540197372436523,23.10208511352539,22.243106842041016,244068802,22.243106842041016
2019-04-26,23.463964462280273,21.644140243530273,22.2853946685791,22.869428634643555,253113255,22.869428634643555
2019-04-27,22.95112419128418,22.258813858032227,22.86735725402832,22.34158706665039,205615716,22.34158706665039
2019-04-28,23.03533172607422,22.301576614379883,22.35248374938965,22.89933967590332,222693167,22.89933967590332
2019-04-29,22.934450149536133,21.319276809692383,22.90409278869629,21.705066680908203,201243334,21.705066680908203
2019-04-30,22.34996223449707,21.428401947021484,21.702774047851562,22.127836227416992,190326179,22.127836227416992
2019-05-01,22.21676254272461,21.636343002319336,22.134750366210938,21.95362091064453,180070221,21.95362091064453
2019-05-02,23.96310806274414,21.834434509277344,21.954395294189453,23.591930389404297,228233321,23.591930389404297
2019-05-03,23.93054962158203,23.13051414489746,23.58250617980957,23.7496280670166,218859579,23.7496280670166
2019-05-04,23.76667594909668,22.545780181884766,23.7496280670166,22.88483238220215,193177736,22.88483238220215
2019-05-05,23.09173011779785,22.64362335205078,22.893596649169922,23.01995277404785,171107466,23.01995277404785
2019-05-06,23.017311096191406,21.619482040405273,23.017311096191406,22.206634521484375,175856220,22.206634521484375
2019-05-07,22.471712112426758,20.66193389892578,22.18585777282715,20.864179611206055,171922295,20.864179611206055
2019-05-08,21.351165771484375,19.79779815673828,20.779163360595703,20.752676010131836,247852849,20.752676010131836
2019-05-09,20.893394470214844,18.660295486450195,20.752676010131836,18.82835578918457,204395709,18.82835578918457
2019-05-10,20.010854721069336,18.46708869934082,18.799280166625977,19.598108291625977,209097573,19.598108291625977
2019-05-11,21.935243606567383,19.084505081176758,19.598108291625977,21.049442291259766,298063616,21.049442291259766
2019-05-12,21.46531105041504,20.330961227416992,21.0792236328125,20.830297470092773,239206084,20.830297470092773
2019-05-13,24.525524139404297,20.75253677368164,20.830297470092773,23.81102752685547,404049210,23.81102752685547
2019-05-14,24.484397888183594,22.935579299926758,23.88562774658203,23.626419067382812,328207185,23.626419067382812
2019-05-15,27.14052963256836,23.60710906982422,23.646799087524414,26.894939422607422,357899657,26.894939422607422
2019-05-16,27.648454666137695,25.44980812072754,26.788618087768555,26.3258056640625,368906500,26.3258056640625
2019-05-17,26.605472564697266,23.48943328857422,26.318086624145508,25.682571411132812,398169924,25.682571411132812
2019-05-18,28.419950485229492,25.277442932128906,25.682571411132812,28.396793365478516,470683583,28.396793365478516
2019-05-19,29.917760848999023,27.15608024597168,28.37143325805664,29.412843704223633,494423260,29.412843704223633
2019-05-20,29.43369483947754,28.040088653564453,29.399864196777344,29.305387496948242,457260435,29.305387496948242
2019-05-21,32.428184509277344,28.351640701293945,29.309579849243164,32.00737762451172,742382920,32.00737762451172
2019-05-22,32.217620849609375,30.97856330871582,32.0287971496582,31.422042846679688,534057314,31.422042846679688
2019-05-23,32.20209503173828,30.446550369262695,31.36412811279297,31.515735626220703,536619660,31.515735626220703
2019-05-24,34.34823226928711,31.287281036376953,31.53371238708496,33.841392517089844,648459287,33.841392517089844
2019-05-25,35.32609939575195,33.5585823059082,33.841392517089844,35.0531005859375,637380073,35.0531005859375
2019-05-26,35.08274841308594,33.22774887084961,35.0461311340332,34.10485076904297,611208604,34.10485076904297
2019-05-27,35.29207229614258,33.27457046508789,34.05934143066406,33.68067932128906,598117911,33.68067932128906
2019-05-28,34.63982391357422,32.89192581176758,33.712989807128906,33.36094665527344,516116377,33.36094665527344
2019-05-29,33.882469177246094,31.908851623535156,33.3469352722168,33.744354248046875,564894524,33.744354248046875
2019-05-30,35.50450134277344,31.48468780517578,33.78000259399414,32.29106521606445,517229671,32.29106521606445
2019-05-31,32.75251770019531,31.383708953857422,32.29106521606445,32.748165130615234,503989734,32.748165130615234
2019-06-01,33.76136779785156,32.535770416259766,32.74763870239258,33.013648986816406,572703757,33.013648986816406
2019-06-02,33.76331329345703,32.62638854980469,33.013648986816406,33.174049377441406,461362658,33.174049377441406
2019-06-03,33.197383880615234,31.196792602539062,33.187713623046875,31.391956329345703,417996141,31.391956329345703
2019-06-04,31.41836929321289,29.183624267578125,31.376373291015625,29.380624771118164,421064886,29.380624771118164
2019-06-05,31.18468475341797,29.259868621826172,29.41511344909668,31.006263732910156,464095694,31.006263732910156
2019-06-06,32.1207389831543,30.220802307128906,30.992431640625,31.480104446411133,416584078,31.480104446411133
2019-06-07,32.1844482421875,31.336231231689453,31.472219467163086,31.587482452392578,342881981,31.587482452392578
2019-06-08,32.28679656982422,31.431737899780273,31.6062068939209,32.066322326660156,428041268,32.066322326660156
2019-06-09,32.14979553222656,30.49247932434082,32.06307601928711,30.558286666870117,336574887,30.558286666870117
2019-06-10,32.13136672973633,30.1866397857666,30.546289443969727,32.064727783203125,459590416,32.064727783203125
2019-06-11,32.32378387451172,31.395395278930664,32.07216262817383,32.262657165527344,393897651,32.262657165527344
2019-06-12,34.76551055908203,32.186485290527344,32.28945541381836,34.68638610839844,547786335,34.68638610839844
2019-06-13,35.99935531616211,34.34952926635742,34.60131072998047,35.14314270019531,512885462,35.14314270019531
2019-06-14,35.26723098754883,30.942670822143555,35.13095474243164,33.07638168334961,737850145,33.07638168334961
2019-06-15,33.96241760253906,32.36748123168945,33.05900573730469,32.825862884521484,489033316,32.825862884521484
2019-06-16,33.3751106262207,32.11668014526367,32.825862884521484,32.40272521972656,389404410,32.40272521972656
2019-06-17,34.1977424621582,32.38148498535156,32.38938903808594,33.917877197265625,439337220,33.917877197265625
2019-06-18,35.106651306152344,33.87807846069336,33.92771911621094,34.339508056640625,484975596,34.339508056640625
2019-06-19,35.676551818847656,34.362247467041016,34.362247467041016,35.28719711303711,509791358,35.28719711303711
2019-06-20,36.98574447631836,34.512855529785156,35.30382537841797,36.7260627746582,636578809,36.7260627746582
2019-06-21,38.894683837890625,36.33510208129883,36.69312286376953,38.81591796875,438604247,38.81591796875
2019-06-22,39.56653594970703,37.54461669921875,38.81233596801758,37.79975509643555,428828573,37.79975509643555
2019-06-23,38.33820724487305,37.02869415283203,37.8321533203125,37.134727478027344,369969675,37.134727478027344
2019-06-24,37.62824630737305,35.94427490234375,37.134727478027344,37.43363952636719,329001838,37.43363952636719
2019-06-25,37.39304733276367,35.76860427856445,37.39304733276367,36.0082893371582,293163090,36.0082893371582
2019-06-26,37.732261657714844,34.34766387939453,36.0082893371582,35.69831085205078,444226052,35.69831085205078
2019-06-27,35.82721710205078,32.76325225830078,35.72651290893555,33.82358932495117,375392572,33.82358932495117
2019-06-28,34.77465057373047,33.37531661987305,33.86539077758789,34.549739837646484,337534352,34.549739837646484
2019-06-29,35.528324127197266,33.284141540527344,34.586788177490234,35.360107421875,369705514,35.360107421875
2019-06-30,35.39889144897461,32.442481994628906,35.39889144897461,32.442481994628906,286632252,32.442481994628906
2019-07-01,33.93407440185547,31.689184188842773,32.442481994628906,32.922298431396484,290190904,32.922298431396484
2019-07-02,33.46080017089844,30.877822875976562,32.9244384765625,32.00923538208008,348029977,32.00923538208008
2019-07-03,33.08720397949219,31.79888916015625,32.03412628173828,32.66749954223633,248895676,32.66749954223633
2019-07-04,34.31312561035156,32.37590026855469,32.691104888916016,32.89332580566406,348186707,32.89332580566406
2019-07-05,33.64065933227539,32.44529342651367,32.99928283691406,32.713165283203125,232575484,32.713165283203125
2019-07-06,33.31924057006836,32.47943878173828,32.711334228515625,32.530941009521484,187247411,32.530941009521484
2019-07-07,33.492958068847656,32.450660705566406,32.52163314819336,33.24106216430664,198859381,33.24106216430664
2019-07-08,34.25031280517578,33.097660064697266,33.26350021362305,33.46968078613281,257698795,33.46968078613281
2019-07-09,33.95130157470703,32.533199310302734,33.47127914428711,32.70764923095703,210904382,32.70764923095703
2019-07-10,32.974998474121094,30.956918716430664,32.70317840576172,31.47737693786621,270511687,31.47737693786621
2019-07-11,31.79955291748047,28.913053512573242,31.503982543945312,29.641971588134766,251161946,29.641971588134766
2019-07-12,32.21329116821289,29.34087371826172,29.653322219848633,31.6943302154541,417842730,31.6943302154541
2019-07-13,32.3936653137207,30.508289337158203,31.71049690246582,31.506933212280273,273938894,31.506933212280273
2019-07-14,31.648866653442383,28.851699829101562,31.546743392944336,28.92428207397461,299523499,28.92428207397461
2019-07-15,29.0072078704834,27.248016357421875,28.931217193603516,28.393447875976562,384045964,28.393447875976562
2019-07-16,29.296754837036133,25.497949600219727,28.37727928161621,25.525009155273438,439515318,25.525009155273438
2019-07-17,27.948087692260742,24.903644561767578,25.51922035217285,27.219600677490234,572389805,27.219600677490234
2019-07-18,29.15920066833496,26.937095642089844,27.257734298706055,28.92281150817871,711895799,28.92281150817871
2019-07-19,29.77911376953125,28.42498207092285,28.92281150817871,29.078393936157227,483963124,29.078393936157227
2019-07-20,31.185453414916992,29.065610885620117,29.085664749145508,30.872243881225586,367891866,30.872243881225586
2019-07-21,31.31201934814453,29.640697479248047,30.92316436767578,30.519542694091797,285097790,30.519542694091797
2019-07-22,32.1058349609375,29.811927795410156,30.537548065185547,30.634586334228516,416965642,30.634586334228516
2019-07-23,30.762943267822266,29.25984001159668,30.64238929748535,29.585195541381836,324109274,29.585195541381836
2019-07-24,29.632328033447266,28.211214065551758,29.575376510620117,29.16371726989746,265315497,29.16371726989746
2019-07-25,29.547565460205078,28.69722557067871,29.13006591796875,29.002431869506836,248126220,29.002431869506836
2019-07-26,29.1534366607666,28.544099807739258,28.993568420410156,28.979188919067383,231263489,28.979188919067383
2019-07-27,29.358539581298828,27.579469680786133,28.979188919067383,27.8856258392334,191655093,27.8856258392334
2019-07-28,27.93096160888672,26.969505310058594,27.89958953857422,27.83517074584961,163990878,27.83517074584961
2019-07-29,27.875608444213867,27.03717041015625,27.812122344970703,27.203271865844727,146207597,27.203271865844727
2019-07-30,27.231943130493164,26.592561721801758,27.224409103393555,26.942304611206055,148410035,26.942304611206055
2019-07-31,27.75824546813965,26.93766975402832,26.96240997314453,27.64455795288086,202950576,27.64455795288086
2019-08-01,28.82418441772461,27.5743465423584,27.6221981048584,28.773273468017578,287326494,28.773273468017578
2019-08-02,28.781208038330078,27.817262649536133,28.781208038330078,28.038482666015625,197026849,28.038482666015625
2019-08-03,28.425188064575195,27.740436553955078,28.08447265625,27.889860153198242,153702445,27.889860153198242
2019-08-04,28.072528839111328,27.35978889465332,27.882740020751953,27.556161880493164,136844756,27.556161880493164
2019-08-05,28.334510803222656,27.495439529418945,27.54244613647461,28.011878967285156,183750146,28.011878967285156
2019-08-06,28.429189682006836,27.349714279174805,28.04266357421875,27.63808822631836,192614971,27.63808822631836
2019-08-07,29.6058406829834,27.439504623413086,27.639204025268555,29.354368209838867,314659493,29.354368209838867
2019-08-08,31.301610946655273,29.034807205200195,29.368263244628906,30.83284568786621,404379079,30.83284568786621
2019-08-09,31.178043365478516,29.912599563598633,30.867420196533203,29.96147346496582,222912268,29.96147346496582
2019-08-10,30.0481014251709,29.16697883605957,29.943946838378906,29.68185806274414,248736115,29.68185806274414
2019-08-11,30.294462203979492,29.511613845825195,29.68372917175293,30.057254791259766,263951565,30.057254791259766
2019-08-12,30.476917266845703,29.847007751464844,30.08245086669922,30.166881561279297,278357603,30.166881561279297
2019-08-13,30.356313705444336,29.273386001586914,30.16803550720215,29.466278076171875,241841209,29.466278076171875
2019-08-14,29.47153091430664,27.10071563720703,29.46153450012207,27.105581283569336,227534067,27.105581283569336
2019-08-15,28.17516326904297,26.697917938232422,27.096399307250977,28.043447494506836,248072109,28.043447494506836
2019-08-16,28.082714080810547,26.897260665893555,28.05899429321289,27.64457130432129,203654965,27.64457130432129
2019-08-17,27.939247131347656,27.137725830078125,27.652128219604492,27.48052215576172,196083314,27.48052215576172
2019-08-18,28.100086212158203,27.18069839477539,27.49461555480957,27.932445526123047,229491438,27.932445526123047
2019-08-19,29.056501388549805,27.818151473999023,27.94526481628418,28.809003829956055,259250527,28.809003829956055
2019-08-20,28.814861297607422,28.05715560913086,28.814861297607422,28.167490005493164,209875661,28.167490005493164
2019-08-21,28.166189193725586,26.593286514282227,28.166189193725586,26.993715286254883,198468093,26.993715286254883
2019-08-22,27.445281982421875,26.429414749145508,26.993715286254883,27.089191436767578,193368566,27.089191436767578
2019-08-23,27.39027976989746,26.852848052978516,27.089191436767578,27.170530319213867,195437616,27.170530319213867
2019-08-24,27.163450241088867,26.23466682434082,27.163450241088867,26.495662689208984,164452279,26.495662689208984
2019-08-25,26.531396865844727,25.874631881713867,26.486661911010742,26.131847381591797,165296408,26.131847381591797
2019-08-26,27.075456619262695,25.858333587646484,26.141944885253906,26.10832977294922,277691463,26.10832977294922
2019-08-27,26.146265029907227,25.095142364501953,26.123910903930664,25.68897819519043,196715449,25.68897819519043
2019-08-28,26.017610549926758,23.688962936401367,25.697509765625,23.70286750793457,206092745,23.70286750793457
2019-08-29,23.687646865844727,21.823617935180664,23.687646865844727,21.889606475830078,200824073,21.889606475830078
2019-08-30,22.620027542114258,21.642433166503906,21.889606475830078,22.218856811523438,196253457,22.218856811523438
2019-08-31,22.44065284729004,21.1903076171875,22.21199607849121,21.265914916992188,167589166,21.265914916992188
2019-09-01,21.783531188964844,21.171323776245117,21.25872802734375,21.56867027282715,173772205,21.56867027282715
2019-09-02,22.885141372680664,21.203720092773438,21.56867027282715,22.767133712768555,237417710,22.767133712768555
2019-09-03,22.92913246154785,22.365453720092773,22.760757446289062,22.51453971862793,181166381,22.51453971862793
2019-09-04,22.672157287597656,21.672555923461914,22.527362823486328,21.796308517456055,148909991,21.796308517456055
2019-09-05,23.535213470458984,21.573095321655273,21.815975189208984,22.761098861694336,259054353,22.761098861694336
2019-09-06,23.42207908630371,21.81948471069336,22.761098861694336,22.153148651123047,240129733,22.153148651123047
2019-09-07,22.670440673828125,22.07392692565918,22.144773483276367,22.54897689819336,203280778,22.54897689819336
2019-09-08,22.825674057006836,22.377656936645508,22.56915283203125,22.561689376831055,175027324,22.561689376831055
2019-09-09,22.650728225708008,21.980152130126953,22.56902313232422,22.287389755249023,155543678,22.287389755249023
2019-09-10,22.41229820251465,21.63162612915039,22.28595542907715,21.911144256591797,139754246,21.911144256591797
2019-09-11,22.039094924926758,20.765682220458984,21.913787841796875,20.899320602416992,147044919,20.899320602416992
2019-09-12,21.0345458984375,19.96184730529785,20.892230987548828,20.922277450561523,202313591,20.922277450561523
2019-09-13,21.310230255126953,20.640512466430664,20.93468475341797,20.887466430664062,171327680,20.887466430664062
2019-09-14,21.200244903564453,20.883281707763672,20.89796257019043,21.071584701538086,163028906,21.071584701538086
2019-09-15,21.133563995361328,20.598939895629883,21.073209762573242,20.598939895629883,151856190,20.598939895629883
2019-09-16,20.972734451293945,20.204673767089844,20.599483489990234,20.39851188659668,143466438,20.39851188659668
2019-09-17,21.357431411743164,20.27621078491211,20.403663635253906,21.005367279052734,209209108,21.005367279052734
2019-09-18,22.901838302612305,21.005374908447266,21.006315231323242,22.255443572998047,369440814,22.255443572998047
2019-09-19,22.488718032836914,20.633651733398438,22.24210548400879,21.614601135253906,249524458,21.614601135253906
2019-09-20,21.639814376831055,21.094284057617188,21.632219314575195,21.371471405029297,198988737,21.371471405029297
2019-09-21,21.54067039489746,20.990203857421875,21.380460739135742,21.08218002319336,175114438,21.08218002319336
2019-09-22,21.094390869140625,20.255090713500977,21.092931747436523,20.525558471679688,153747684,20.525558471679688
2019-09-23,20.526655197143555,19.47389793395996,20.526655197143555,19.485477447509766,146934616,19.485477447509766
2019-09-24,19.627262115478516,15.983080863952637,19.47755241394043,16.067689895629883,229488109,16.067689895629883
2019-09-25,16.59714126586914,15.204413414001465,16.059175491333008,16.258373260498047,179697117,16.258373260498047
2019-09-26,16.587087631225586,14.841279029846191,16.258678436279297,15.459808349609375,157594803,15.459808349609375
2019-09-27,15.82442569732666,14.932236671447754,15.45743179321289,15.790263175964355,139548410,15.790263175964355
2019-09-28,15.955492973327637,15.56317138671875,15.791577339172363,15.851419448852539,123900187,15.851419448852539
2019-09-29,15.918899536132812,15.142386436462402,15.854201316833496,15.305100440979004,109712932,15.305100440979004
